Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-ps-00;Minimum CPU Load (%);21/01/2022 4:18;0;;rnec-ps-00;Peak CPU Load (%);21/01/2022 4:18;7;;rnec-ps-00;Average CPU Load (%);21/01/2022 4:18;1
rnec-ps-00;Minimum CPU Load (%);21/01/2022 10:33;0;;rnec-ps-00;Peak CPU Load (%);21/01/2022 10:33;7;;rnec-ps-00;Average CPU Load (%);21/01/2022 10:33;2.166666667
rnec-ps-00;Minimum CPU Load (%);21/01/2022 16:48;0;;rnec-ps-00;Peak CPU Load (%);21/01/2022 16:48;18;;rnec-ps-00;Average CPU Load (%);21/01/2022 16:48;2
rnec-ps-00;Minimum CPU Load (%);21/01/2022 23:03;0;;rnec-ps-00;Peak CPU Load (%);21/01/2022 23:03;7;;rnec-ps-00;Average CPU Load (%);21/01/2022 23:03;1.714285714
rnec-ps-00;Minimum CPU Load (%);22/01/2022 5:18;0;;rnec-ps-00;Peak CPU Load (%);22/01/2022 5:18;22;;rnec-ps-00;Average CPU Load (%);22/01/2022 5:18;2
rnec-ps-00;Minimum CPU Load (%);22/01/2022 11:33;0;;rnec-ps-00;Peak CPU Load (%);22/01/2022 11:33;27;;rnec-ps-00;Average CPU Load (%);22/01/2022 11:33;2.166666667
rnec-ps-00;Minimum CPU Load (%);22/01/2022 17:48;0;;rnec-ps-00;Peak CPU Load (%);22/01/2022 17:48;16;;rnec-ps-00;Average CPU Load (%);22/01/2022 17:48;1.833333333
rnec-ps-00;Minimum CPU Load (%);23/01/2022 0:03;0;;rnec-ps-00;Peak CPU Load (%);23/01/2022 0:03;18;;rnec-ps-00;Average CPU Load (%);23/01/2022 0:03;3
rnec-ps-00;Minimum CPU Load (%);23/01/2022 6:18;0;;rnec-ps-00;Peak CPU Load (%);23/01/2022 6:18;20;;rnec-ps-00;Average CPU Load (%);23/01/2022 6:18;2
rnec-ps-00;Minimum CPU Load (%);23/01/2022 12:33;0;;rnec-ps-00;Peak CPU Load (%);23/01/2022 12:33;18;;rnec-ps-00;Average CPU Load (%);23/01/2022 12:33;2.333333333
rnec-ps-00;Minimum CPU Load (%);23/01/2022 18:48;0;;rnec-ps-00;Peak CPU Load (%);23/01/2022 18:48;14;;rnec-ps-00;Average CPU Load (%);23/01/2022 18:48;2.333333333
rnec-ps-00;Minimum CPU Load (%);24/01/2022 1:03;0;;rnec-ps-00;Peak CPU Load (%);24/01/2022 1:03;18;;rnec-ps-00;Average CPU Load (%);24/01/2022 1:03;2.285714286
rnec-ps-00;Minimum CPU Load (%);24/01/2022 7:18;0;;rnec-ps-00;Peak CPU Load (%);24/01/2022 7:18;14;;rnec-ps-00;Average CPU Load (%);24/01/2022 7:18;2.833333333
rnec-ps-00;Minimum CPU Load (%);24/01/2022 13:33;0;;rnec-ps-00;Peak CPU Load (%);24/01/2022 13:33;29;;rnec-ps-00;Average CPU Load (%);24/01/2022 13:33;8.03030303
rnec-ps-00;Minimum CPU Load (%);24/01/2022 19:48;0;;rnec-ps-00;Peak CPU Load (%);24/01/2022 19:48;21;;rnec-ps-00;Average CPU Load (%);24/01/2022 19:48;2.666666667
rnec-ps-00;Minimum CPU Load (%);25/01/2022 2:03;0;;rnec-ps-00;Peak CPU Load (%);25/01/2022 2:03;11;;rnec-ps-00;Average CPU Load (%);25/01/2022 2:03;1.707317073
rnec-ps-00;Minimum CPU Load (%);25/01/2022 8:18;0;;rnec-ps-00;Peak CPU Load (%);25/01/2022 8:18;15;;rnec-ps-00;Average CPU Load (%);25/01/2022 8:18;1.771428571
rnec-ps-00;Minimum CPU Load (%);25/01/2022 14:33;0;;rnec-ps-00;Peak CPU Load (%);25/01/2022 14:33;21;;rnec-ps-00;Average CPU Load (%);25/01/2022 14:33;2.166666667
rnec-ps-00;Minimum CPU Load (%);25/01/2022 20:48;0;;rnec-ps-00;Peak CPU Load (%);25/01/2022 20:48;12;;rnec-ps-00;Average CPU Load (%);25/01/2022 20:48;1.666666667
rnec-ps-00;Minimum CPU Load (%);26/01/2022 3:03;0;;rnec-ps-00;Peak CPU Load (%);26/01/2022 3:03;25;;rnec-ps-00;Average CPU Load (%);26/01/2022 3:03;2
rnec-ps-00;Minimum CPU Load (%);26/01/2022 9:18;0;;rnec-ps-00;Peak CPU Load (%);26/01/2022 9:18;20;;rnec-ps-00;Average CPU Load (%);26/01/2022 9:18;3.166666667
rnec-ps-00;Minimum CPU Load (%);26/01/2022 15:33;0;;rnec-ps-00;Peak CPU Load (%);26/01/2022 15:33;6;;rnec-ps-00;Average CPU Load (%);26/01/2022 15:33;1.333333333
rnec-ps-00;Minimum CPU Load (%);26/01/2022 21:48;0;;rnec-ps-00;Peak CPU Load (%);26/01/2022 21:48;14;;rnec-ps-00;Average CPU Load (%);26/01/2022 21:48;2.166666667
rnec-ps-00;Minimum CPU Load (%);27/01/2022 4:03;0;;rnec-ps-00;Peak CPU Load (%);27/01/2022 4:03;25;;rnec-ps-00;Average CPU Load (%);27/01/2022 4:03;2.571428571
rnec-ps-00;Minimum CPU Load (%);27/01/2022 10:18;0;;rnec-ps-00;Peak CPU Load (%);27/01/2022 10:18;29;;rnec-ps-00;Average CPU Load (%);27/01/2022 10:18;4.333333333
rnec-ps-00;Minimum CPU Load (%);27/01/2022 16:33;0;;rnec-ps-00;Peak CPU Load (%);27/01/2022 16:33;60;;rnec-ps-00;Average CPU Load (%);27/01/2022 16:33;9.833333333
rnec-ps-00;Minimum CPU Load (%);27/01/2022 22:48;0;;rnec-ps-00;Peak CPU Load (%);27/01/2022 22:48;53;;rnec-ps-00;Average CPU Load (%);27/01/2022 22:48;5.257142857
rnec-ps-00;Minimum CPU Load (%);28/01/2022 5:03;0;;rnec-ps-00;Peak CPU Load (%);28/01/2022 5:03;48;;rnec-ps-00;Average CPU Load (%);28/01/2022 5:03;10.57142857
rnec-ps-00;Minimum CPU Load (%);28/01/2022 11:18;0;;rnec-ps-00;Peak CPU Load (%);28/01/2022 11:18;69;;rnec-ps-00;Average CPU Load (%);28/01/2022 11:18;12.83333333
rnec-ps-00;Minimum CPU Load (%);28/01/2022 17:33;0;;rnec-ps-00;Peak CPU Load (%);28/01/2022 17:33;55;;rnec-ps-00;Average CPU Load (%);28/01/2022 17:33;12.5
rnec-ps-00;Minimum CPU Load (%);28/01/2022 23:48;0;;rnec-ps-00;Peak CPU Load (%);28/01/2022 23:48;59;;rnec-ps-00;Average CPU Load (%);28/01/2022 23:48;13.5
rnec-ps-00;Minimum CPU Load (%);29/01/2022 6:03;0;;rnec-ps-00;Peak CPU Load (%);29/01/2022 6:03;57;;rnec-ps-00;Average CPU Load (%);29/01/2022 6:03;13
rnec-ps-00;Minimum CPU Load (%);29/01/2022 12:18;0;;rnec-ps-00;Peak CPU Load (%);29/01/2022 12:18;49;;rnec-ps-00;Average CPU Load (%);29/01/2022 12:18;9.333333333
rnec-ps-00;Minimum CPU Load (%);29/01/2022 18:33;0;;rnec-ps-00;Peak CPU Load (%);29/01/2022 18:33;60;;rnec-ps-00;Average CPU Load (%);29/01/2022 18:33;11.16666667
rnec-ps-00;Minimum CPU Load (%);30/01/2022 0:48;0;;rnec-ps-00;Peak CPU Load (%);30/01/2022 0:48;40;;rnec-ps-00;Average CPU Load (%);30/01/2022 0:48;7.529411765
rnec-ps-00;Minimum CPU Load (%);30/01/2022 7:03;0;;rnec-ps-00;Peak CPU Load (%);30/01/2022 7:03;14;;rnec-ps-00;Average CPU Load (%);30/01/2022 7:03;3.428571429
rnec-ps-00;Minimum CPU Load (%);30/01/2022 13:18;0;;rnec-ps-00;Peak CPU Load (%);30/01/2022 13:18;26;;rnec-ps-00;Average CPU Load (%);30/01/2022 13:18;5
rnec-ps-00;Minimum CPU Load (%);30/01/2022 19:33;0;;rnec-ps-00;Peak CPU Load (%);30/01/2022 19:33;24;;rnec-ps-00;Average CPU Load (%);30/01/2022 19:33;3.666666667
rnec-ps-00;Minimum CPU Load (%);31/01/2022 1:48;0;;rnec-ps-00;Peak CPU Load (%);31/01/2022 1:48;11;;rnec-ps-00;Average CPU Load (%);31/01/2022 1:48;2.333333333
rnec-ps-00;Minimum CPU Load (%);31/01/2022 8:03;0;;rnec-ps-00;Peak CPU Load (%);31/01/2022 8:03;37;;rnec-ps-00;Average CPU Load (%);31/01/2022 8:03;2.902439024
rnec-ps-00;Minimum CPU Load (%);31/01/2022 14:18;0;;rnec-ps-00;Peak CPU Load (%);31/01/2022 14:18;23;;rnec-ps-00;Average CPU Load (%);31/01/2022 14:18;3.166666667
rnec-ps-00;Minimum CPU Load (%);31/01/2022 20:33;0;;rnec-ps-00;Peak CPU Load (%);31/01/2022 20:33;7;;rnec-ps-00;Average CPU Load (%);31/01/2022 20:33;2
rnec-ps-00;Minimum CPU Load (%);1/02/2022 2:48;0;;rnec-ps-00;Peak CPU Load (%);1/02/2022 2:48;21;;rnec-ps-00;Average CPU Load (%);1/02/2022 2:48;1.833333333
rnec-ps-00;Minimum CPU Load (%);1/02/2022 9:03;0;;rnec-ps-00;Peak CPU Load (%);1/02/2022 9:03;28;;rnec-ps-00;Average CPU Load (%);1/02/2022 9:03;3.142857143
rnec-ps-00;Minimum CPU Load (%);1/02/2022 15:18;0;;rnec-ps-00;Peak CPU Load (%);1/02/2022 15:18;25;;rnec-ps-00;Average CPU Load (%);1/02/2022 15:18;3.333333333
rnec-ps-00;Minimum CPU Load (%);1/02/2022 21:33;0;;rnec-ps-00;Peak CPU Load (%);1/02/2022 21:33;16;;rnec-ps-00;Average CPU Load (%);1/02/2022 21:33;2.833333333
rnec-ps-00;Minimum CPU Load (%);2/02/2022 3:48;0;;rnec-ps-00;Peak CPU Load (%);2/02/2022 3:48;18;;rnec-ps-00;Average CPU Load (%);2/02/2022 3:48;2.333333333
rnec-ps-00;Minimum CPU Load (%);2/02/2022 10:03;0;;rnec-ps-00;Peak CPU Load (%);2/02/2022 10:03;25;;rnec-ps-00;Average CPU Load (%);2/02/2022 10:03;3.428571429
rnec-ps-00;Minimum CPU Load (%);2/02/2022 16:18;0;;rnec-ps-00;Peak CPU Load (%);2/02/2022 16:18;17;;rnec-ps-00;Average CPU Load (%);2/02/2022 16:18;2.333333333
rnec-ps-00;Minimum CPU Load (%);2/02/2022 22:33;0;;rnec-ps-00;Peak CPU Load (%);2/02/2022 22:33;26;;rnec-ps-00;Average CPU Load (%);2/02/2022 22:33;2.5
rnec-ps-00;Minimum CPU Load (%);3/02/2022 4:48;0;;rnec-ps-00;Peak CPU Load (%);3/02/2022 4:48;20;;rnec-ps-00;Average CPU Load (%);3/02/2022 4:48;2.5
rnec-ps-00;Minimum CPU Load (%);3/02/2022 11:03;0;;rnec-ps-00;Peak CPU Load (%);3/02/2022 11:03;21;;rnec-ps-00;Average CPU Load (%);3/02/2022 11:03;3.285714286
rnec-ps-00;Minimum CPU Load (%);3/02/2022 17:18;0;;rnec-ps-00;Peak CPU Load (%);3/02/2022 17:18;8;;rnec-ps-00;Average CPU Load (%);3/02/2022 17:18;1.833333333
rnec-ps-00;Minimum CPU Load (%);3/02/2022 23:33;0;;rnec-ps-00;Peak CPU Load (%);3/02/2022 23:33;6;;rnec-ps-00;Average CPU Load (%);3/02/2022 23:33;0.833333333
rnec-ps-00;Minimum CPU Load (%);4/02/2022 5:48;0;;rnec-ps-00;Peak CPU Load (%);4/02/2022 5:48;23;;rnec-ps-00;Average CPU Load (%);4/02/2022 5:48;2.666666667
rnec-ps-00;Minimum CPU Load (%);4/02/2022 12:03;0;;rnec-ps-00;Peak CPU Load (%);4/02/2022 12:03;22;;rnec-ps-00;Average CPU Load (%);4/02/2022 12:03;3
rnec-ps-00;Minimum CPU Load (%);4/02/2022 18:18;0;;rnec-ps-00;Peak CPU Load (%);4/02/2022 18:18;28;;rnec-ps-00;Average CPU Load (%);4/02/2022 18:18;3.666666667
rnec-ps-00;Minimum CPU Load (%);5/02/2022 0:33;0;;rnec-ps-00;Peak CPU Load (%);5/02/2022 0:33;21;;rnec-ps-00;Average CPU Load (%);5/02/2022 0:33;3.028571429
rnec-ps-00;Minimum CPU Load (%);5/02/2022 6:48;0;;rnec-ps-00;Peak CPU Load (%);5/02/2022 6:48;30;;rnec-ps-00;Average CPU Load (%);5/02/2022 6:48;2.166666667
rnec-ps-00;Minimum CPU Load (%);5/02/2022 13:03;0;;rnec-ps-00;Peak CPU Load (%);5/02/2022 13:03;59;;rnec-ps-00;Average CPU Load (%);5/02/2022 13:03;5.285714286
rnec-ps-00;Minimum CPU Load (%);5/02/2022 19:18;0;;rnec-ps-00;Peak CPU Load (%);5/02/2022 19:18;22;;rnec-ps-00;Average CPU Load (%);5/02/2022 19:18;3.833333333
rnec-ps-00;Minimum CPU Load (%);6/02/2022 1:33;0;;rnec-ps-00;Peak CPU Load (%);6/02/2022 1:33;39;;rnec-ps-00;Average CPU Load (%);6/02/2022 1:33;5
rnec-ps-00;Minimum CPU Load (%);6/02/2022 7:48;0;;rnec-ps-00;Peak CPU Load (%);6/02/2022 7:48;72;;rnec-ps-00;Average CPU Load (%);6/02/2022 7:48;6.833333333
rnec-ps-00;Minimum CPU Load (%);6/02/2022 14:03;0;;rnec-ps-00;Peak CPU Load (%);6/02/2022 14:03;66;;rnec-ps-00;Average CPU Load (%);6/02/2022 14:03;7
rnec-ps-00;Minimum CPU Load (%);6/02/2022 20:18;0;;rnec-ps-00;Peak CPU Load (%);6/02/2022 20:18;39;;rnec-ps-00;Average CPU Load (%);6/02/2022 20:18;4.5
rnec-ps-00;Minimum CPU Load (%);7/02/2022 2:33;0;;rnec-ps-00;Peak CPU Load (%);7/02/2022 2:33;37;;rnec-ps-00;Average CPU Load (%);7/02/2022 2:33;4.666666667
rnec-ps-00;Minimum CPU Load (%);7/02/2022 8:48;0;;rnec-ps-00;Peak CPU Load (%);7/02/2022 8:48;24;;rnec-ps-00;Average CPU Load (%);7/02/2022 8:48;4.666666667
