"New Analysis Project,""=HYPERLINK(""""https://solarwinds.une.com.co/ui/perfstack/?charts=0_Orion.Nodes_19266-Orion.CPULoad.MinLoad,0_Orion.Nodes_19266-Orion.CPULoad.MaxLoad,0_Orion.Nodes_19266-Orion.CPULoad.AvgLoad";"&startTime=2021-12-15T08:02:00.000Z&endTime=2022-02-15T20:02:00.000Z"""")"""
Start,2021-12-15 03:02:00,End,2022-02-15 15:02:00;
;
Custom Chart;
Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,;
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-01 07:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-01 07:17:00,9,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-01 07:17:00,0.8333333333333334,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-01 13:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-01 13:32:00,4,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-01 13:32:00,0.5,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-01 19:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-01 19:47:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-01 19:47:00,1.1666666666666667,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-02 02:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-02 02:02:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-02 02:02:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-02 08:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-02 08:17:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-02 08:17:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-02 14:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-02 14:32:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-02 14:32:00,0.5,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-02 20:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-02 20:47:00,15,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-02 20:47:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-03 03:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-03 03:02:00,14,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-03 03:02:00,2.4285714285714284,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-03 09:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-03 09:17:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-03 09:17:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-03 15:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-03 15:32:00,8,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-03 15:32:00,0.8333333333333334,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-03 21:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-03 21:47:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-03 21:47:00,0.8333333333333334,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-04 04:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-04 04:02:00,13,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-04 04:02:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-04 10:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-04 10:17:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-04 10:17:00,1.1666666666666667,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-04 16:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-04 16:32:00,4,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-04 16:32:00,1.3333333333333333,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-04 22:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-04 22:47:00,7,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-04 22:47:00,1.6666666666666667,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-05 05:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-05 05:02:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-05 05:02:00,1.2857142857142858,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-05 11:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-05 11:17:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-05 11:17:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-05 17:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-05 17:32:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-05 17:32:00,1.5,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-05 23:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-05 23:47:00,9,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-05 23:47:00,1.1666666666666667,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-06 06:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-06 06:02:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-06 06:02:00,2,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-06 12:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-06 12:17:00,17,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-06 12:17:00,5.666666666666667,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-06 18:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-06 18:32:00,17,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-06 18:32:00,3.3333333333333335,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-07 00:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-07 00:47:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-07 00:47:00,1.5,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-07 07:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-07 07:02:00,10,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-07 07:02:00,1.7142857142857142,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-07 13:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-07 13:17:00,21,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-07 13:17:00,2.1666666666666665,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-07 19:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-07 19:32:00,14,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-07 19:32:00,2.6666666666666665,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-08 01:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-08 01:47:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-08 01:47:00,2,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-08 08:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-08 08:02:00,11,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-08 08:02:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-08 14:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-08 14:17:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-08 14:17:00,0.6666666666666666,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-08 20:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-08 20:32:00,3,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-08 20:32:00,0.8333333333333334,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-09 02:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-09 02:47:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-09 02:47:00,0.8333333333333334,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-09 09:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-09 09:02:00,15,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-09 09:02:00,1.1428571428571428,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-09 15:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-09 15:17:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-09 15:17:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-09 21:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-09 21:32:00,7,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-09 21:32:00,0.5,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-10 03:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-10 03:47:00,4,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-10 03:47:00,0.9428571428571428,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-10 10:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-10 10:02:00,13,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-10 10:02:00,1.6486486486486487,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-10 16:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-10 16:17:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-10 16:17:00,1.0526315789473684,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-10 22:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-10 22:32:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-10 22:32:00,1.5405405405405406,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-11 04:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-11 04:47:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-11 04:47:00,1.5526315789473684,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-11 11:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-11 11:02:00,15,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-11 11:02:00,2.027027027027027,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-11 17:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-11 17:17:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-11 17:17:00,1.236842105263158,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-11 23:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-11 23:32:00,8,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-11 23:32:00,1.162162162162162,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-12 05:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-12 05:47:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-12 05:47:00,0.7631578947368421,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-12 12:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-12 12:02:00,14,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-12 12:02:00,3,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-12 18:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-12 18:17:00,12,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-12 18:17:00,1.2105263157894737,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-13 00:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-13 00:32:00,8,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-13 00:32:00,1.2162162162162162,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-13 06:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-13 06:47:00,14,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-13 06:47:00,1.236842105263158,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-13 13:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-13 13:02:00,14,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-13 13:02:00,1.4594594594594594,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-13 19:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-13 19:17:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-13 19:17:00,1.263157894736842,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-14 01:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-14 01:32:00,5,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-14 01:32:00,1.5945945945945945,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-14 07:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-14 07:47:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-14 07:47:00,1,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-14 14:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-14 14:02:00,13,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-14 14:02:00,1.3513513513513513,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-14 20:17:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-14 20:17:00,8,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-14 20:17:00,1.605263157894737,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-15 02:32:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-15 02:32:00,13,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-15 02:32:00,1.6756756756756757,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-15 08:47:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-15 08:47:00,6,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-15 08:47:00,1.236842105263158,,";
"DNRC-SRV-02,""Minimum CPU Load (%)"",2022-02-15 15:02:00,0,,""DNRC-SRV-02"",""Peak CPU Load (%)"",2022-02-15 15:02:00,13,,""DNRC-SRV-02"",""Average CPU Load (%)"",2022-02-15 15:02:00,1.6486486486486487,,";
