Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-web-01;Minimum CPU Load (%);1/02/2022 7:19;12;;rnec-web-01;Peak CPU Load (%);1/02/2022 7:19;29;;rnec-web-01;Average CPU Load (%);1/02/2022 7:19;15.16666667
rnec-web-01;Minimum CPU Load (%);1/02/2022 13:34;12;;rnec-web-01;Peak CPU Load (%);1/02/2022 13:34;26;;rnec-web-01;Average CPU Load (%);1/02/2022 13:34;14.83333333
rnec-web-01;Minimum CPU Load (%);1/02/2022 19:49;1;;rnec-web-01;Peak CPU Load (%);1/02/2022 19:49;22;;rnec-web-01;Average CPU Load (%);1/02/2022 19:49;13.45714286
rnec-web-01;Minimum CPU Load (%);2/02/2022 2:04;12;;rnec-web-01;Peak CPU Load (%);2/02/2022 2:04;26;;rnec-web-01;Average CPU Load (%);2/02/2022 2:04;15
rnec-web-01;Minimum CPU Load (%);2/02/2022 8:19;12;;rnec-web-01;Peak CPU Load (%);2/02/2022 8:19;30;;rnec-web-01;Average CPU Load (%);2/02/2022 8:19;16.5
rnec-web-01;Minimum CPU Load (%);2/02/2022 14:34;11;;rnec-web-01;Peak CPU Load (%);2/02/2022 14:34;24;;rnec-web-01;Average CPU Load (%);2/02/2022 14:34;15.66666667
rnec-web-01;Minimum CPU Load (%);2/02/2022 20:49;3;;rnec-web-01;Peak CPU Load (%);2/02/2022 20:49;30;;rnec-web-01;Average CPU Load (%);2/02/2022 20:49;16.33333333
rnec-web-01;Minimum CPU Load (%);3/02/2022 3:04;12;;rnec-web-01;Peak CPU Load (%);3/02/2022 3:04;32;;rnec-web-01;Average CPU Load (%);3/02/2022 3:04;15.57142857
rnec-web-01;Minimum CPU Load (%);3/02/2022 9:19;3;;rnec-web-01;Peak CPU Load (%);3/02/2022 9:19;33;;rnec-web-01;Average CPU Load (%);3/02/2022 9:19;10.71428571
rnec-web-01;Minimum CPU Load (%);3/02/2022 15:34;1;;rnec-web-01;Peak CPU Load (%);3/02/2022 15:34;27;;rnec-web-01;Average CPU Load (%);3/02/2022 15:34;9.685714286
