Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
C7000-1;Minimum CPU Load (%);25/01/2022 0:08;12;;C7000-1;Peak CPU Load (%);25/01/2022 0:08;14;;C7000-1;Average CPU Load (%);25/01/2022 0:08;12.57142857
C7000-1;Minimum CPU Load (%);25/01/2022 6:23;12;;C7000-1;Peak CPU Load (%);25/01/2022 6:23;14;;C7000-1;Average CPU Load (%);25/01/2022 6:23;12.83333333
C7000-1;Minimum CPU Load (%);25/01/2022 12:38;12;;C7000-1;Peak CPU Load (%);25/01/2022 12:38;14;;C7000-1;Average CPU Load (%);25/01/2022 12:38;12.33333333
C7000-1;Minimum CPU Load (%);25/01/2022 18:53;12;;C7000-1;Peak CPU Load (%);25/01/2022 18:53;14;;C7000-1;Average CPU Load (%);25/01/2022 18:53;13
C7000-1;Minimum CPU Load (%);26/01/2022 1:08;0;;C7000-1;Peak CPU Load (%);26/01/2022 1:08;13;;C7000-1;Average CPU Load (%);26/01/2022 1:08;12.1025641
C7000-1;Minimum CPU Load (%);26/01/2022 7:23;12;;C7000-1;Peak CPU Load (%);26/01/2022 7:23;14;;C7000-1;Average CPU Load (%);26/01/2022 7:23;12.64864865
C7000-1;Minimum CPU Load (%);26/01/2022 13:38;12;;C7000-1;Peak CPU Load (%);26/01/2022 13:38;14;;C7000-1;Average CPU Load (%);26/01/2022 13:38;12.83333333
C7000-1;Minimum CPU Load (%);26/01/2022 19:53;12;;C7000-1;Peak CPU Load (%);26/01/2022 19:53;15;;C7000-1;Average CPU Load (%);26/01/2022 19:53;12.5
C7000-1;Minimum CPU Load (%);27/01/2022 2:08;7;;C7000-1;Peak CPU Load (%);27/01/2022 2:08;14;;C7000-1;Average CPU Load (%);27/01/2022 2:08;12.57142857
C7000-1;Minimum CPU Load (%);27/01/2022 8:23;12;;C7000-1;Peak CPU Load (%);27/01/2022 8:23;14;;C7000-1;Average CPU Load (%);27/01/2022 8:23;12.66666667
C7000-1;Minimum CPU Load (%);27/01/2022 14:38;12;;C7000-1;Peak CPU Load (%);27/01/2022 14:38;14;;C7000-1;Average CPU Load (%);27/01/2022 14:38;12.83333333
C7000-1;Minimum CPU Load (%);27/01/2022 20:53;12;;C7000-1;Peak CPU Load (%);27/01/2022 20:53;14;;C7000-1;Average CPU Load (%);27/01/2022 20:53;12.66666667
C7000-1;Minimum CPU Load (%);28/01/2022 3:08;12;;C7000-1;Peak CPU Load (%);28/01/2022 3:08;14;;C7000-1;Average CPU Load (%);28/01/2022 3:08;12.57142857
C7000-1;Minimum CPU Load (%);28/01/2022 9:23;12;;C7000-1;Peak CPU Load (%);28/01/2022 9:23;14;;C7000-1;Average CPU Load (%);28/01/2022 9:23;12.83333333
C7000-1;Minimum CPU Load (%);28/01/2022 15:38;12;;C7000-1;Peak CPU Load (%);28/01/2022 15:38;13;;C7000-1;Average CPU Load (%);28/01/2022 15:38;12.66666667
C7000-1;Minimum CPU Load (%);28/01/2022 21:53;12;;C7000-1;Peak CPU Load (%);28/01/2022 21:53;14;;C7000-1;Average CPU Load (%);28/01/2022 21:53;12.66666667
C7000-1;Minimum CPU Load (%);29/01/2022 4:08;13;;C7000-1;Peak CPU Load (%);29/01/2022 4:08;14;;C7000-1;Average CPU Load (%);29/01/2022 4:08;13
C7000-1;Minimum CPU Load (%);29/01/2022 10:23;12;;C7000-1;Peak CPU Load (%);29/01/2022 10:23;14;;C7000-1;Average CPU Load (%);29/01/2022 10:23;13
C7000-1;Minimum CPU Load (%);29/01/2022 16:38;12;;C7000-1;Peak CPU Load (%);29/01/2022 16:38;14;;C7000-1;Average CPU Load (%);29/01/2022 16:38;12.85714286
C7000-1;Minimum CPU Load (%);29/01/2022 22:53;12;;C7000-1;Peak CPU Load (%);29/01/2022 22:53;14;;C7000-1;Average CPU Load (%);29/01/2022 22:53;12.5
