Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
EVM-PWEB02-RNEC;Minimum CPU Load (%);25/01/2022 7:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);25/01/2022 7:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);25/01/2022 7:19;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);25/01/2022 13:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);25/01/2022 13:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);25/01/2022 13:34;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);25/01/2022 19:49;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);25/01/2022 19:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);25/01/2022 19:49;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);26/01/2022 2:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);26/01/2022 2:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);26/01/2022 2:04;0.125
EVM-PWEB02-RNEC;Minimum CPU Load (%);26/01/2022 8:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);26/01/2022 8:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);26/01/2022 8:19;0.5
EVM-PWEB02-RNEC;Minimum CPU Load (%);26/01/2022 14:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);26/01/2022 14:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);26/01/2022 14:34;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);26/01/2022 20:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);26/01/2022 20:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);26/01/2022 20:49;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);27/01/2022 3:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);27/01/2022 3:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);27/01/2022 3:04;0.714285714
EVM-PWEB02-RNEC;Minimum CPU Load (%);27/01/2022 9:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);27/01/2022 9:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);27/01/2022 9:19;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);27/01/2022 15:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);27/01/2022 15:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);27/01/2022 15:34;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);27/01/2022 21:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);27/01/2022 21:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);27/01/2022 21:49;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);28/01/2022 4:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);28/01/2022 4:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);28/01/2022 4:04;0.714285714
EVM-PWEB02-RNEC;Minimum CPU Load (%);28/01/2022 10:19;1;;EVM-PWEB02-RNEC;Peak CPU Load (%);28/01/2022 10:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);28/01/2022 10:19;1
EVM-PWEB02-RNEC;Minimum CPU Load (%);28/01/2022 16:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);28/01/2022 16:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);28/01/2022 16:34;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);28/01/2022 22:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);28/01/2022 22:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);28/01/2022 22:49;0.666666667
EVM-PWEB02-RNEC;Minimum CPU Load (%);29/01/2022 5:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);29/01/2022 5:04;4;;EVM-PWEB02-RNEC;Average CPU Load (%);29/01/2022 5:04;0.714285714
EVM-PWEB02-RNEC;Minimum CPU Load (%);29/01/2022 11:19;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);29/01/2022 11:19;1;;EVM-PWEB02-RNEC;Average CPU Load (%);29/01/2022 11:19;0.833333333
EVM-PWEB02-RNEC;Minimum CPU Load (%);29/01/2022 17:34;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);29/01/2022 17:34;1;;EVM-PWEB02-RNEC;Average CPU Load (%);29/01/2022 17:34;0.828571429
EVM-PWEB02-RNEC;Minimum CPU Load (%);29/01/2022 23:49;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);29/01/2022 23:49;1;;EVM-PWEB02-RNEC;Average CPU Load (%);29/01/2022 23:49;0
EVM-PWEB02-RNEC;Minimum CPU Load (%);30/01/2022 6:04;0;;EVM-PWEB02-RNEC;Peak CPU Load (%);30/01/2022 6:04;1;;EVM-PWEB02-RNEC;Average CPU Load (%);30/01/2022 6:04;0.43902439
